Pump_ID,pump_failure_status,inspection_rating,runtime_hours,flow_rate,inlet_pressure,outlet_pressure,vibration_amplitude,bearing_temperature,motor_current,motor_voltage
PMP-004,0,5,1005.9,565.13,1.514,4.073,2.127,336.389,73.136,400.784
PMP-001,0,3,13006.5,543.603,1.476,3.974,3.371,344.834,71.421,398.803
PMP-001,0,3,13003.1,597.123,1.521,4.272,2.751,328.297,71.149,402.059
PMP-001,0,3,13001.0,556.358,1.581,4.029,4.107,338.537,73.426,401.045
PMP-003,0,4,4003.0,591.747,1.396,4.054,4.004,337.547,61.781,400.735
PMP-002,0,3,9004.1,533.725,1.261,3.81,4.084,336.79,71.828,399.618
PMP-004,0,5,1004.8,565.774,1.808,4.29,4.612,334.039,64.536,402.027
PMP-004,0,5,1009.7,591.307,1.488,3.85,6.637,335.238,69.312,395.354
PMP-004,0,5,1005.4,466.746,1.498,4.04,3.509,338.594,72.81,394.391
PMP-004,0,5,1001.1,597.069,1.486,4.331,4.16,335.385,66.68,396.983
PMP-003,0,4,4009.4,553.684,1.378,4.132,4.836,329.838,70.484,399.926
PMP-002,0,3,9000.2,564.486,1.357,3.671,4.805,330.382,73.147,400.963
PMP-004,0,5,1003.8,568.447,1.346,4.114,1.983,334.982,76.262,398.628
PMP-003,0,4,4006.6,493.584,1.532,4.019,5.56,343.101,62.951,402.172
PMP-002,0,3,9004.8,588.159,1.411,3.804,,338.664,61.951,400.073
pmp-003,0,4,4006.2,596.822,1.594,4.007,4.959,328.868,68.389,402.291
PMP-001,1,3,13008.2,147.44,1.542,4.076,7.47,344.135,26.684,409.629
PMP_003,0,4,4000.3,586.839,1.57,4.324,2.875,333.31,71.692,401.412
PMP-004,0,5,1006.5,517.783,1.425,3.739,4.585,339.902,65.79,400.735
PMP-003,0,4,4001.0,549.418,1.387,3.859,4.217,334.551,63.596,401.118
PMP-003,0,4,4009.2,558.293,1.433,3.954,4.891,342.975,72.724,400.04
PMP-004,0,5,1005.0,528.624,1.578,4.371,6.235,329.547,77.566,400.984
PMP-003,0,4,4001.3,600.323,1.722,4.155,2.561,342.51,75.624,399.316
PMP-002,0,3,9007.2,566.027,1.565,3.563,5.053,338.137,69.842,398.664
PMP-002,0,3,9009.3,549.478,1.314,3.73,4.099,344.461,67.796,401.736
PMP-002,1,3,9001.0,565.725,1.489,4.095,17.099,380.658,64.985,400.664
PMP-002,0,3,9003.3,496.057,1.495,4.253,4.997,328.875,67.624,402.056
PMP-004,0,5,1001.0,520.138,1.405,4.091,5.477,336.74,74.793,402.897
PMP-003,0,4,4006.4,567.869,1.63,4.126,3.343,335.274,70.872,398.106
PMP-001,0,3,13005.2,527.903,1.494,4.215,4.792,332.747,63.718,402.247
PMP-003,0,4,4000.9,529.685,1.621,4.342,5.419,331.491,73.256,397.399
PMP-001,1,3,13007.7,532.234,1.331,3.732,6.606,343.602,145.771,388.856
PMP-003,0,4,4005.0,514.062,1.55,4.345,3.896,332.803,74.355,399.466
PMP-004,0,5,1000.9,491.455,1.466,4.301,3.378,342.04,67.37,402.78
PMP-001,0,3,13007.1,608.243,1.42,4.082,2.827,337.735,69.179,401.827
PMP-003,0,4,4003.2,606.073,1.478,3.814,3.766,328.316,58.385,398.349
PMP-004,0,5,1004.4,553.57,1.366,3.954,5.542,339.37,65.291,397.102
PMP-002,0,3,9009.8,555.985,1.462,3.68,5.764,329.798,73.617,402.736
PMP-004,0,5,1006.7,531.964,1.404,4.127,2.236,337.809,77.33,398.392
PMP-002,0,3,9006.4,532.555,1.389,3.609,3.807,333.492,345.699,397.746
PMP-001,0,3,13005.4,649.051,1.641,3.934,4.746,332.64,68.916,404.282
PMP-002,0,three,9002.3,530.962,1.462,3.861,5.374,338.625,71.408,400.503
PMP-002,0,3,9002.6,484.317,1.482,4.179,2.041,342.145,64.635,399.169
PMP-002,0,3,9001.5,521.89,1.343,4.036,2.769,323.909,75.221,400.598
PMP-002,0,3,9007.0,581.47,1.424,3.734,4.092,332.94,81.987,399.079
PMP-003,0,4,4007.0,598.283,1.414,3.998,3.03,332.784,66.285,401.787
PMP004,0,5,1001.2,643.036,1.613,4.051,4.577,330.153,74.335,402.036
PMP_003,0,4,4007.1,498.76,1.502,3.696,3.104,332.551,77.12,401.248
PMP-004,0,5,1006.4,555.924,1.707,4.282,4.848,347.489,62.99,398.605
PMP-002,0,3,9005.6,591.907,1.478,4.206,4.926,331.504,69.011,400.79
pmp-002,0,3,9006.6,480.727,1.39,3.729,3.142,337.272,80.427,398.161
PMP-003,0,4,4003.0,495.182,1.55,3.907,3.368,334.015,66.245,402.225
PMP-002,0,3,9003.5,583.951,1.637,3.857,4.65,334.544,78.975,402.459
PMP-001,1,3,13004.5,421.627,1.4,3.827,2.971,345.388,137.761,388.078
PMP-004,0,5,1007.9,531.468,1.461,3.952,2.385,340.297,62.318,395.434
PMP-002,0,3,9001.9,601.426,1.406,3.784,4.712,334.945,79.818,398.057
PMP-002,0,3,9001.9,577.004,1.487,4.104,2.526,331.747,64.677,401.023
PMP-002,0,3,9004.9,542.224,1.49,3.574,52.457,331.814,72.877,401.218
PMP-003,0,4,4004.3,558.672,1.429,4.029,5.114,343.42,70.185,401.586
PMP-004,0,five,1003.2,515.013,1.363,3.781,4.481,326.944,,402.622
PMP-002,0,3,9005.7,588.663,1.536,3.665,3.994,335.705,71.639,400.118
PMP-002,0,3,9008.8,602.556,1.463,4.038,3.297,336.548,65.054,1233.401
PMP-001,0,3,13005.1,549.69,1.496,3.949,4.439,339.962,62.354,402.85
PMP-002,0,3,9002.3,543.71,1.365,3.325,3.924,336.105,62.626,402.523
PMP-003,0,4,4004.5,551.193,1.548,4.219,2.379,339.922,69.225,397.766
PMP-003,0,4,4009.5,514.608,1.45,4.067,4.212,339.989,69.091,1360.857
PMP-002,0,3,9000.4,495.341,1.376,4.358,3.196,331.628,58.206,400.484
PMP-001,0,3,13008.4,568.823,1.525,4.393,2.705,336.161,68.964,400.58
PMP-003,0,4,4009.9,569.181,1.385,3.499,,342.392,77.882,400.785
PMP-002,0,3,9001.9,515.184,1.526,3.93,3.475,332.177,77.994,396.854
PMP-004,0,5,1002.9,508.373,1.47,3.801,4.855,329.652,68.479,399.757
PMP-003,0,four,4007.9,605.619,1.476,3.65,5.638,325.892,67.763,403.803
PMP-004,0,5,1006.9,544.828,1.736,4.274,2.804,341.141,71.587,399.552
PMP-002,0,3,9004.2,560.249,1.588,4.33,4.739,337.724,70.854,401.767
PMP-002,0,3,9006.7,478.71,1.517,3.976,3.936,334.64,71.192,400.624
PMP004,0,5,1000.6,548.147,1.559,4.133,3.74,337.645,72.603,398.664
PMP-002,0,3,9009.8,538.026,1.377,4.049,4.274,336.684,67.49,396.075
PMP-003,0,four,4006.0,514.31,1.296,3.88,4.317,334.937,60.494,398.794
PMP-002,0,three,9007.1,524.92,1.565,4.154,3.542,332.798,67.906,1403.103
PMP-001,0,three,13003.5,539.085,1.368,4.395,46.692,339.453,66.92,399.069
PMP-003,0,4,4006.4,617.871,1.427,3.85,3.957,341.083,79.197,397.361
PMP-003,0,4,4002.9,573.974,1.416,4.058,2.218,334.284,67.754,403.045
PMP-003,0,4,4007.8,534.242,1.514,3.653,4.137,339.802,74.361,399.021
PMP-004,0,5,1006.8,526.64,1.367,3.735,3.175,332.794,74.442,401.523
PMP-001,1,3,13008.2,454.83,1.635,4.136,16.319,370.285,72.723,393.276
PMP-003,0,4,4009.5,537.619,1.729,4.569,5.748,336.002,66.179,398.803
PMP-003,0,4,4000.6,586.737,1.238,3.824,4.43,328.174,74.458,395.987
PMP-001,0,3,13008.0,573.153,1.526,4.112,3.79,336.264,69.434,400.884
PMP-003,0,4,4003.2,473.614,1.426,4.111,5.718,339.906,77.069,399.697
PMP-002,0,3,9004.8,624.954,1.583,4.305,4.107,339.224,64.039,399.328
PMP-004,0,5,1004.3,557.015,1.485,4.129,3.889,326.341,72.211,398.572
PMP-003,0,4,4004.0,552.489,1.557,3.745,4.188,332.279,73.031,399.291
PMP-001,0,3,13001.3,546.171,1.545,4.116,3.219,327.789,75.107,395.318
PMP-002,0,3,9003.3,541.904,1.522,4.278,4.72,344.215,71.484,397.165
PMP-003,0,4,4001.4,586.078,1.519,3.837,4.607,343.766,63.973,398.649
PMP-003,0,4,4000.2,528.995,1.664,3.985,2.59,340.41,69.006,399.127
PMP-003,0,4,4008.4,619.141,1.569,4.127,5.262,328.846,75.488,399.368
PMP-002,0,3,9009.7,499.602,1.417,4.018,4.87,333.279,69.219,397.917
PMP-003,0,4,4006.4,517.776,1.33,3.87,4.044,340.847,74.33,399.86
PMP-004,0,5,1002.7,502.969,1.562,3.987,1.159,338.387,71.728,398.276
PMP-002,1,3,9001.3,147.495,1.447,3.888,4.346,339.413,34.956,393.513
PMP-002,0,three,9006.4,571.97,1.36,3.854,3.508,335.148,81.584,396.567
PMP-003,0,4,4001.0,541.36,1.226,3.643,3.926,341.107,79.879,401.818
PMP-003,0,4,4005.3,575.707,1.509,4.311,4.51,345.552,70.674,399.854
PMP-004,0,5,1004.6,560.673,1.534,4.007,3.343,340.699,76.369,399.649
PMP-004,0,5,1009.2,598.576,1.577,4.258,2.047,338.755,68.668,402.963
PMP-004,0,5,1000.6,536.618,1.59,4.066,4.895,334.394,66.808,400.319
PMP-002,0,3,9003.2,629.144,1.318,4.102,3.97,344.304,67.613,399.858
PMP-001,0,3,13003.1,520.004,1.493,3.868,4.06,331.825,71.447,401.924
PMP-004,0,5,1000.2,551.424,1.292,3.751,4.757,330.529,73.855,404.934
PMP-004,0,5,1007.0,514.784,1.536,4.241,4.484,332.434,70.561,400.465
PMP-003,0,4,4005.9,501.238,1.47,3.919,3.932,335.966,64.851,399.723
PMP-001,1,3,13009.3,452.023,1.527,3.868,4.235,341.372,137.609,390.141
PMP-004,0,5,1000.6,543.986,1.63,4.275,4.05,329.305,359.472,401.103
PMP-003,0,4,4007.8,534.771,1.419,3.876,2.204,348.317,68.403,400.644
PMP-004,0,5,1001.5,538.415,1.478,4.314,2.229,336.951,68.636,
PMP-001,0,3,13007.4,523.046,1.475,4.036,63.123,324.569,76.529,
PMP-002,0,3,9007.1,565.034,1.582,4.011,3.2,339.52,73.246,398.561
PMP002,0,3,9008.0,667.642,1.448,3.851,4.668,336.325,66.028,399.557
PMP-001,0,3,13001.8,551.03,1.403,3.877,4.18,328.157,76.492,403.924
PMP-002,0,3,9009.4,517.973,1.48,4.19,4.233,328.624,77.192,401.236
PMP-002,0,3,9008.3,545.642,1.496,3.901,3.77,343.386,64.806,396.725
PMP-003,0,4,4005.3,539.36,1.624,4.163,3.57,323.145,63.266,
PMP-004,0,5,1005.8,520.475,1.468,4.277,3.913,342.034,66.587,402.047
PMP-002,0,3,9006.7,557.801,1.646,4.198,3.478,335.383,70.938,397.622
PMP-003,0,4,4006.2,522.894,1.553,4.086,4.902,345.49,66.463,400.78
PMP-003,0,4,4002.4,507.943,1.492,3.793,4.087,336.733,71.828,399.725
PMP-002,0,3,9000.4,540.575,1.409,3.964,4.082,,69.869,396.906
PMP-004,0,5,1005.5,514.537,1.493,4.0,4.012,341.566,72.512,397.127
PMP-002,1,3,9002.2,410.463,1.599,3.864,72.657,386.613,72.807,394.599
PMP-003,0,4,4002.0,479.394,1.574,3.894,4.855,336.284,65.053,401.494
PMP-002,0,3,9004.4,558.771,1.34,4.075,6.684,332.735,68.232,399.35
PMP-003,0,4,4007.9,494.486,1.436,3.937,3.349,342.025,551.708,398.764
PMP-003,0,4,4000.6,614.23,1.227,3.582,3.727,343.0,71.95,403.802
PMP-003,0,4,4008.8,583.78,1.6,3.715,5.019,322.945,70.016,401.314
PMP-001,0,3,13004.4,464.173,1.5,3.953,4.143,335.849,80.145,404.517
PMP-001,0,3,13005.4,538.293,1.498,4.145,2.781,341.069,68.912,399.909
PMP-004,0,5,1002.4,600.575,1.407,3.741,4.05,337.966,60.553,398.067
PMP-001,0,3,13009.5,587.881,1.337,3.665,4.06,332.777,70.065,402.537
PMP-003,0,4,4003.6,539.688,1.395,3.7,4.643,330.789,77.901,402.934
PMP-004,0,5,1006.6,505.402,1.446,3.976,4.011,326.767,78.166,399.475
PMP-001,0,3,13005.4,513.702,1.532,3.94,4.025,333.897,68.103,398.548
PMP-001,0,3,13007.8,616.018,1.545,3.849,2.647,337.894,74.002,403.187
PMP-001,0,3,13001.6,586.977,1.53,3.892,2.396,339.464,69.099,397.786
PMP - 004,0,5,1006.5,557.558,1.697,4.299,4.506,334.131,67.513,399.815
PMP-002,0,3,9004.6,504.107,1.537,3.923,2.522,332.501,68.127,400.698
PMP-002,0,3,9008.5,525.361,1.541,4.345,3.979,336.176,77.024,398.294
PMP-001,0,3,13006.8,605.64,1.351,3.522,5.473,339.527,76.69,400.539
PMP-001,0,3,13005.4,530.58,1.612,3.794,4.891,340.111,64.058,399.452
PMP-003,0,4,4001.2,591.756,1.578,3.923,5.308,329.382,74.774,403.397
PMP-002,0,3,9004.0,577.049,1.435,4.193,1.91,324.772,75.79,402.385
PMP-003,0,4,4008.3,552.11,1.541,4.145,3.205,329.813,85.706,397.582
PMP-002,0,3,9006.7,524.592,1.422,3.833,4.217,330.666,67.344,400.415
PMP-003,0,4,4000.7,508.247,1.386,3.886,2.827,333.827,74.363,398.732
PMP-004,0,5,1008.1,509.1,1.514,4.019,3.768,327.957,65.566,397.839
PMP-001,0,three,13003.3,576.58,1.384,3.906,2.478,333.674,64.232,397.796
PMP-002,1,3,9004.3,189.595,1.589,3.771,7.205,342.01,34.16,387.955
PMP-002,0,3,9008.0,527.562,1.389,3.837,45.257,333.571,67.832,400.37
PMP-001,1,3,13002.8,499.783,1.467,4.087,4.775,358.977,133.975,389.509
PMP-002,0,3,9001.8,535.141,1.579,4.312,4.504,332.813,70.501,402.288
PMP-004,0,5,1007.8,554.793,1.527,4.051,4.374,329.744,69.926,398.537
PMP-002,0,3,9009.1,514.565,1.414,3.802,5.473,335.965,75.721,400.857
PMP-004,0,5,1002.8,551.619,1.221,3.961,4.378,338.203,67.286,400.978
PMP-004,0,five,1009.8,587.093,1.426,3.866,2.031,333.014,63.468,401.272
PMP-002,0,3,9002.3,571.334,1.46,4.198,2.582,335.598,75.557,400.726
PMP - 003,0,4,4007.0,526.91,1.375,3.62,4.086,332.935,61.955,395.607
PMP-004,0,5,1007.6,566.072,1.527,4.066,3.54,329.727,63.648,401.747
PMP-003,0,4,4007.2,645.28,1.553,4.184,2.284,334.259,69.409,395.986
PMP-002,0,3,9006.1,518.97,1.652,4.071,3.81,337.294,65.98,402.151
PMP003,0,4,4005.7,498.202,1.443,4.088,5.826,331.302,69.122,397.948
PMP004,0,5,1000.6,512.375,1.495,4.106,4.912,335.577,70.677,398.843
PMP-003,0,four,4007.3,612.693,1.565,3.925,3.387,331.624,69.537,401.827
PMP-002,0,3,9003.1,548.423,1.403,3.89,3.459,338.888,67.159,399.871
PMP-003,0,4,4008.6,606.007,1.401,3.946,2.75,336.11,63.554,400.692
PMP-004,0,5,1009.1,546.388,1.656,4.087,3.833,343.376,71.457,402.068
PMP-003,0,4,4003.6,570.415,1.48,4.039,3.778,329.753,72.919,401.173
PMP-004,0,5,1000.5,552.911,1.679,4.091,3.748,343.095,69.823,398.334
PMP-003,0,4,4006.6,578.267,1.485,4.146,3.915,339.75,61.576,398.369
PMP-004,0,5,1003.2,513.996,1.418,3.821,3.599,338.864,68.274,397.296
PMP-004,0,5,1006.4,565.298,1.473,3.932,4.153,337.006,65.712,401.574
PMP - 002,0,3,9005.4,523.264,1.463,3.994,43.219,338.732,77.826,398.906
PMP-002,0,3,9001.9,561.637,1.439,4.259,4.888,337.468,70.881,400.301
PMP-004,0,5,1005.0,498.903,1.545,3.919,2.9,326.908,75.496,401.072
PMP-003,0,4,4004.7,553.736,1.656,4.232,4.46,336.301,67.648,400.52
PMP-003,0,4,4006.5,548.115,1.572,4.024,4.792,331.274,64.021,401.183
PMP-004,0,5,1004.9,623.859,1.589,4.174,1.629,327.778,,
PMP-002,0,3,9006.7,537.399,1.592,3.883,4.816,329.136,57.951,398.527
PMP-004,0,5,1000.1,549.333,1.287,3.77,3.895,341.31,76.484,402.751
PMP-002,0,3,9002.2,599.835,1.684,4.038,3.087,328.482,73.948,400.808
PMP - 002,0,3,9000.7,545.63,1.504,3.868,4.606,338.907,75.318,404.392
PMP-002,0,3,9003.3,529.216,1.635,4.35,5.08,329.937,68.41,401.9
PMP-004,0,5,1003.0,554.197,1.62,3.866,4.945,339.13,70.632,398.299
PMP-003,0,4,4007.7,496.437,1.379,4.045,5.717,339.78,74.493,399.647
PMP-002,0,3,9006.7,553.753,1.34,3.843,3.548,337.75,74.651,401.152
PMP-002,1,3,9002.1,516.642,1.496,4.081,16.831,388.596,72.766,381.571
PMP-003,0,4,4000.8,539.046,1.586,4.173,4.857,338.545,75.555,397.366
PMP-004,1,5,1004.0,429.209,1.568,3.9,15.165,361.134,64.698,402.23
PMP-003,0,4,4004.9,500.222,1.542,3.894,4.72,338.682,70.528,400.316
PMP-001,0,3,13009.5,502.97,1.387,3.758,4.222,337.682,78.475,401.667
PMP-002,0,3,9002.2,520.608,1.405,3.833,4.917,333.942,76.954,399.146
PMP-002,0,3,9001.8,579.475,1.703,4.364,3.649,324.109,69.481,397.501
PMP-002,0,3,9007.3,497.793,1.393,4.039,4.066,334.224,63.614,401.882
PMP-004,0,5,1009.9,440.545,1.409,3.984,2.627,323.794,70.913,398.501
PMP-004,0,5,1007.3,576.026,1.652,4.261,3.853,338.317,361.726,399.448
PMP-002,0,3,9009.6,608.094,1.526,4.178,3.835,334.591,72.495,402.145
PMP-003,0,4,4005.6,508.623,1.469,3.979,2.946,341.702,61.43,398.099
pmp-004,0,5,1001.9,510.223,1.63,4.112,4.063,336.686,80.564,402.139
PMP-004,0,5,1004.0,607.612,1.631,4.084,3.772,346.375,64.14,398.062
PMP-002,0,3,9002.4,607.186,1.493,4.186,3.172,342.507,75.692,398.825
PMP-004,0,5,1006.6,541.102,1.51,3.941,3.438,334.044,72.783,
PMP-004,0,5,1002.7,497.918,1.629,4.248,5.728,328.912,71.247,403.874
PMP-001,0,3,13002.0,491.349,1.302,3.841,5.378,333.576,69.659,397.823
PMP-004,0,5,1008.9,535.976,1.557,3.954,5.055,338.632,72.06,
PMP-001,0,3,13007.6,672.668,1.32,3.416,5.137,330.404,68.015,400.276
PMP-003,0,4,4000.2,557.24,1.651,3.98,3.378,330.791,78.81,398.859
PMP-001,0,3,13002.9,545.655,1.643,4.359,2.845,335.719,68.342,401.889
PMP-002,0,3,9000.4,510.656,1.528,4.082,4.239,341.413,70.397,398.43
PMP-004,0,5,1004.8,506.649,1.381,3.654,4.018,337.32,69.197,401.812
PMP-003,0,4,4008.8,556.911,1.496,4.244,5.437,1069.935,69.342,
PMP-003,0,4,4009.0,573.999,1.747,4.461,4.397,339.616,69.529,398.546
PMP-003,0,4,4007.2,548.153,1.427,3.87,5.205,332.143,64.251,396.51
PMP-002,0,3,9007.1,567.767,1.473,4.051,3.923,334.868,72.277,399.645
PMP-002,0,3,9003.4,510.649,1.431,4.227,4.751,332.358,70.502,402.227
PMP - 002,0,3,9009.7,555.666,1.497,4.116,5.294,336.933,67.271,402.311
PMP-004,0,5,1005.5,564.083,1.505,4.313,3.286,335.516,66.711,404.048
PMP-001,0,3,13002.0,618.612,1.596,4.234,2.747,334.938,65.08,402.152
PMP-003,0,4,4001.9,570.15,1.444,3.803,2.7,325.356,66.292,400.297
PMP-004,0,5,1002.3,527.507,1.57,3.861,2.477,329.222,67.955,398.783
PMP-004,0,5,1007.4,591.922,1.556,4.332,5.313,337.827,75.118,398.789
PMP-004,0,5,1008.0,571.117,1.495,3.828,3.909,334.255,74.723,398.309
PMP-003,0,4,4006.2,544.026,1.507,3.962,3.456,339.615,67.572,396.813
PMP-004,0,5,1005.8,560.543,1.469,3.935,5.479,329.891,68.19,400.419
PMP-003,0,4,4004.3,636.912,1.597,4.371,4.736,335.47,72.069,400.149
PMP_003,0,4,4006.4,607.407,1.41,4.094,5.186,339.648,57.588,400.693
PMP-004,0,5,1003.9,556.632,1.488,4.404,5.925,337.962,61.98,400.038
PMP-003,0,4,4007.0,548.343,1.421,3.803,5.045,337.032,69.2,400.134
PMP-002,0,3,9008.0,582.993,1.474,4.29,4.687,329.254,69.361,400.42
PMP-004,0,5,1005.1,561.332,1.349,3.887,4.847,330.093,71.585,399.301
PMP-001,0,3,13000.5,546.296,1.488,3.576,3.493,336.01,77.012,399.709
PMP-003,0,4,4006.3,539.573,1.537,4.096,3.809,340.523,71.467,402.003
PMP-003,0,4,4002.7,545.808,1.595,4.325,4.902,334.953,70.367,400.992
PMP-002,1,3,9002.4,560.006,1.506,4.297,12.058,371.822,80.244,379.261
PMP-003,0,4,4008.5,571.81,1.543,3.938,5.084,334.584,75.156,402.66
PMP-003,0,four,4004.5,562.594,1.725,3.989,2.897,339.303,67.036,400.186
PMP-003,0,4,4000.2,544.552,1.572,4.13,4.739,331.936,70.789,396.083
pmp-003,1,4,4000.3,136.121,1.582,3.763,7.235,352.255,24.764,386.275
PMP-004,0,5,1001.6,484.546,1.405,3.828,3.198,327.595,65.539,397.431
PMP-003,0,4,4001.6,535.313,1.49,4.08,3.526,340.778,67.667,397.734
PMP-002,0,3,9001.8,642.002,1.499,3.801,4.371,334.258,68.914,400.033
PMP-004,0,5,1006.3,548.309,1.745,4.004,3.271,338.702,74.907,403.13
PMP-004,0,5,1005.8,522.198,1.497,3.82,5.616,341.968,73.228,398.234
PMP-002,0,3,9006.7,598.65,1.431,3.859,4.797,339.702,73.913,399.432
PMP-003,0,4,4000.6,626.876,1.39,3.521,3.416,335.567,66.039,398.726
PMP-003,0,4,4003.9,492.977,1.507,3.78,2.107,349.635,69.094,396.865
PMP-004,0,5,1006.7,611.782,1.6,3.786,5.426,332.323,71.999,398.58
PMP-002,0,3,9002.5,584.197,1.442,3.913,4.186,343.905,64.075,403.768
PMP-002,0,3,9007.7,565.353,1.443,3.813,,338.371,73.383,402.101
PMP - 003,0,4,4000.1,534.775,1.428,3.853,3.651,335.911,69.148,400.295
PMP-001,0,3,13003.7,547.881,1.433,3.897,3.814,333.798,60.476,400.327
PMP-002,1,3,9007.9,469.097,1.455,3.959,6.351,338.905,152.038,393.019
pmp-002,0,three,9000.5,490.255,1.512,4.017,3.26,341.526,73.813,400.72
PMP_003,0,4,4000.2,568.086,1.548,4.218,3.386,338.867,62.934,399.352
PMP-001,0,3,13004.8,586.038,1.625,3.794,3.561,335.58,73.844,395.455
PMP-001,0,3,13002.8,539.154,1.308,3.43,3.015,334.342,68.278,398.47
PMP-004,0,5,1006.1,561.103,1.66,4.092,6.397,328.313,68.973,398.92
PMP-003,0,4,4002.9,620.944,1.465,3.857,3.314,334.299,71.795,399.679
PMP-001,0,3,13000.1,634.643,1.487,3.908,5.447,334.569,77.455,405.301
PMP-002,0,3,9000.1,544.914,1.374,3.944,3.641,332.555,81.401,402.066
PMP-003,0,4,4002.1,537.469,1.472,3.878,4.669,333.257,73.304,396.864
PMP-004,0,5,1009.8,527.885,1.587,4.242,3.691,331.218,64.664,396.801
PMP-004,0,5,1005.0,578.608,1.428,3.999,4.397,330.576,72.984,1491.282
PMP-001,1,3,13008.4,218.336,1.537,4.367,5.022,346.39,26.545,376.742
PMP-003,0,4,4007.3,492.48,1.295,3.729,4.129,331.884,72.851,399.811
PMP-001,0,3,13006.3,566.693,1.523,3.851,3.026,337.817,64.712,398.93
PMP-002,0,3,9002.2,523.28,1.511,3.944,3.044,331.953,72.411,398.824
pmp-001,0,3,13001.6,534.775,1.608,4.514,5.389,329.459,59.583,401.748
PMP-002,0,3,9007.4,569.912,1.665,4.29,4.193,333.723,66.555,398.546
PMP-004,0,5,1007.7,546.777,1.512,4.177,3.694,337.128,66.261,402.394
PMP-003,0,4,4002.5,518.816,1.362,3.85,5.449,332.873,69.826,403.343
PMP-002,0,3,9000.3,566.58,1.562,4.137,4.116,330.907,70.301,404.293
PMP-004,0,5,1005.7,517.919,1.764,4.296,4.235,331.688,60.261,396.993
PMP-001,0,3,13006.9,610.78,1.6,3.863,4.204,329.566,69.446,401.069
PMP-002,1,3,9007.0,570.443,1.628,4.452,11.769,381.09,62.586,390.53
PMP-003,0,4,4007.1,574.284,1.569,4.778,5.014,323.08,72.03,399.855
PMP-002,0,3,9008.9,601.066,1.457,3.763,3.714,336.032,66.302,401.564
PMP - 003,0,4,4001.6,511.985,1.392,3.617,3.067,333.351,65.894,400.919
PMP - 004,0,5,1000.8,547.636,1.492,3.726,3.342,336.249,74.809,401.974
PMP-004,0,5,1001.8,578.115,1.412,3.945,42.119,335.877,64.19,400.018
PMP-002,0,3,9007.7,398.759,1.619,4.074,2.821,332.966,66.165,403.473
PMP_004,0,5,1005.9,555.658,1.264,3.757,3.45,331.859,69.245,398.502
PMP-003,0,4,4004.5,534.141,1.546,4.438,3.99,326.004,65.687,399.346
PMP-002,0,3,9003.2,580.644,1.574,4.323,3.711,326.154,71.966,397.599
PMP-002,0,3,9008.6,559.926,1.584,3.761,1.646,334.696,65.147,
PMP-002,0,3,9007.4,541.15,1.669,4.257,1.849,338.11,73.681,398.849
PMP-003,0,4,4002.0,528.098,1.434,3.99,3.749,337.526,72.67,401.474
PMP_002,0,3,9000.3,551.244,1.682,4.353,3.426,329.932,61.995,399.567
PMP-003,0,4,4003.0,591.384,1.468,4.017,4.505,335.535,73.173,401.649
PMP-002,1,3,9001.0,433.152,1.451,3.803,12.839,360.31,74.628,386.616
PMP-002,0,3,9007.5,530.501,1.498,3.998,3.115,327.113,76.072,398.748
PMP-002,0,3,9001.4,509.67,1.446,3.994,3.164,340.53,77.426,399.88
PMP-002,0,3,9009.1,584.3,1.542,4.011,2.45,332.703,56.132,398.132
PMP-002,0,3,9004.6,603.653,1.757,4.412,4.076,337.74,66.581,400.614
PMP-003,0,4,4008.6,528.743,1.4,3.62,3.024,340.082,65.621,401.173
PMP-001,1,3,13007.6,461.63,1.523,4.107,5.309,337.709,148.854,400.092
PMP-001,0,3,13002.5,557.025,1.432,4.076,2.721,335.984,64.828,399.683
PMP-004,0,5,1005.7,505.93,1.674,4.182,4.611,339.368,62.112,1494.141
PMP-001,0,3,13005.3,615.776,1.521,3.833,4.855,328.83,73.479,401.338
PMP-004,0,5,1006.4,563.817,1.567,4.0,2.847,337.78,75.091,401.877
PMP-003,0,4,4004.2,549.711,1.631,3.99,2.338,340.592,75.906,398.226
PMP-002,0,3,9002.8,546.09,1.497,3.933,4.261,332.695,67.354,400.119
PMP-003,0,4,4007.5,579.655,1.495,3.615,3.795,332.231,71.483,401.28
PMP-001,1,3,13003.0,542.844,1.554,3.803,12.876,364.484,83.811,396.204
PMP-001,0,3,13000.0,514.397,1.446,3.841,3.742,341.627,73.76,401.834
PMP-002,0,3,9001.8,504.03,1.561,4.22,2.947,337.48,71.004,402.012
PMP-004,0,5,1001.4,540.622,1.42,3.696,3.495,332.436,68.004,401.624
PMP-002,0,3,9009.6,661.567,1.555,3.906,3.521,332.356,66.811,402.178
PMP-001,0,3,13000.1,554.49,1.444,3.929,6.073,340.633,73.789,400.12
PMP-003,0,4,4002.3,554.414,1.51,4.038,3.924,,73.442,402.078
PMP-003,0,4,4000.4,520.959,1.495,4.0,4.562,339.813,66.187,401.224
PMP-004,0,5,1007.0,519.578,1.52,4.167,4.597,333.241,78.849,401.433
PMP-003,0,4,4007.0,582.444,1.378,4.068,5.223,328.437,67.298,399.101
PMP-002,0,3,9000.7,513.947,1.547,3.684,4.892,337.848,66.531,399.774
PMP-003,0,4,4006.6,572.203,1.611,3.842,5.797,335.741,67.279,400.469
PMP-004,0,five,1005.1,557.913,1.632,4.368,3.317,334.604,67.888,397.139
