UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Failure Type,Inspectors
9122,L56301,L,297.3,308.3,1396,45.9,64.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez""], ""shift"": ""swing"", ""date"": ""2024-01-14"", ""all_passed"": true}"
1195,M16054,M,297.0,308.1,1507,43.1,51.0,0,No Failure,"{""lead"": ""Lombardi"", ""team"": [""Lombardi""], ""shift"": ""night"", ""date"": ""2024-04-11"", ""all_passed"": true}"
6358,L53537,L,300.2,309.8,1398,54.8,,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal""], ""shift"": ""swing"", ""date"": ""2024-07-22"", ""all_passed"": true}"
8762,L55941,L,297.5,308.8,1417,49.8,177.0,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal""], ""shift"": ""day"", ""date"": ""2024-06-20"", ""all_passed"": true}"
2179,L49358,L,299.6,309.2,1602,37.3,31.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Eriksson"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-02-09"", ""all_passed"": true}"
963,M15822,M,295.8,306.6,1480,43.2,92.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Jensen"", ""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-11-16"", ""all_passed"": true}"
8689,L55868,L,297.1,308.5,1483,46.9,203.0,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal""], ""shift"": ""night"", ""date"": ""2024-06-16"", ""all_passed"": true}"
6178,L53357,L,301.0,310.8,1527,45.3,8.0,0,No Failure,"{""lead"": ""Hofmann"", ""team"": [""Hofmann""], ""shift"": ""swing"", ""date"": ""2024-03-08"", ""all_passed"": true}"
9759,L56938,L,298.6,309.8,2271,16.2,,1,Tool Wear Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""night"", ""date"": ""2024-07-24"", ""all_passed"": true}"
9863,M24722,M,298.8,309.7,1439,45.8,81.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Gupta""], ""shift"": ""night"", ""date"": ""2024-03-09"", ""all_passed"": true}"
6744,L53923,L,301.7,311.2,1418,38.0,166.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Eriksson"", ""Gupta""], ""shift"": ""swing"", ""date"": ""2024-05-31"", ""all_passed"": true}"
4935,L52114,L,303.4,312.2,1580,35.8,90.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Gupta""], ""shift"": ""swing"", ""date"": ""2024-07-04"", ""all_passed"": true}"
6521,M21380,M,301.2,310.1,1666,34.9,37.0,0,No Failure,"{""lead"": ""Lombardi"", ""team"": [""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-05-08"", ""all_passed"": true}"
583,L47762,L,297.8,309.7,1341,49.2,208.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Chen"", ""Iqbal""], ""shift"": ""day"", ""date"": ""2024-01-16"", ""all_passed"": true}"
2440,L49619,L,299.1,308.4,1693,31.6,65.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois""], ""shift"": ""night"", ""date"": ""2024-12-18"", ""all_passed"": true}"
7229,H36642,H,299.8,309.7,1368,47.4,148.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Hofmann""], ""shift"": ""night"", ""date"": ""2024-03-01"", ""all_passed"": true}"
2220,M17079,M,299.6,309.1,1435,48.4,143.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-06-16"", ""all_passed"": true}"
7397,L54576,L,299.7,310.6,1616,35.1,142.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Keller""], ""shift"": ""swing"", ""date"": ""2024-06-06"", ""all_passed"": true}"
774,L47953,L,296.8,308.0,1510,39.4,29.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson""], ""shift"": ""night"", ""date"": ""2024-01-04"", ""all_passed"": true}"
9638,L56817,L,299.2,310.3,1463,,160.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Gupta"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-10-10"", ""all_passed"": true}"
611,L47790,L,298.1,310.0,1534,33.7,47.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Dubois"", ""Eriksson""], ""shift"": ""night"", ""date"": ""2024-12-25"", ""all_passed"": false}"
3160,H32573,H,300.4,309.8,1409,47.5,138.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Eriksson""], ""shift"": ""day"", ""date"": ""2024-08-25"", ""all_passed"": false}"
2155,M17014,M,299.3,308.9,1767,24.8,196.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Hofmann"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-04-25"", ""all_passed"": true}"
336,L47515,L,297.4,308.1,1749,25.9,8.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Fischer""], ""shift"": ""night"", ""date"": ""2024-11-04"", ""all_passed"": true}"
4016,L51195,L,302.1,310.9,1477,41.4,184.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen""], ""shift"": ""night"", ""date"": ""2024-01-01"", ""all_passed"": true}"
8318,L55497,L,298.7,309.7,1667,30.4,92.0,0,No Failure,"{""lead"": ""Jensen"", ""team"": [""Jensen""], ""shift"": ""day"", ""date"": ""2024-02-22"", ""all_passed"": true}"
382,L47561,L,297.5,308.5,1546,40.4,129.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Jensen"", ""Keller""], ""shift"": ""swing"", ""date"": ""2024-12-08"", ""all_passed"": true}"
4037,L51216,L,302.0,310.8,1445,49.1,2.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer""], ""shift"": ""night"", ""date"": ""2024-04-19"", ""all_passed"": true}"
1440,M16299,M,298.8,309.8,1534,37.0,47.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Hofmann"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-01-04"", ""all_passed"": true}"
5735,L52914,L,302.3,311.8,1369,56.2,208.0,1,Overstrain Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner""], ""shift"": ""day"", ""date"": ""2024-05-14"", ""all_passed"": false}"
2103,L49282,L,299.3,309.3,1325,62.0,47.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Dubois"", ""Fischer""], ""shift"": ""night"", ""date"": ""2024-01-14"", ""all_passed"": false}"
1526,L48705,L,298.2,309.0,2449,13.8,45.0,0,No Failure,"{""lead"": ""Hofmann"", ""team"": [""Hofmann"", ""Iqbal""], ""shift"": ""day"", ""date"": ""2024-12-05"", ""all_passed"": true}"
2781,M17640,M,300.2,309.6,1556,35.8,36.0,0,No Failure,"{""lead"": ""Jensen"", ""team"": [""Jensen"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-08-26"", ""all_passed"": true}"
8408,L55587,L,298.4,309.5,1357,50.1,125.0,0,No Failure,"{""lead"": ""Jensen"", ""team"": [""Jensen""], ""shift"": ""swing"", ""date"": ""2024-11-10"", ""all_passed"": false}"
244,L47423,L,298.0,308.2,1442,44.1,204.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Hofmann"", ""Keller""], ""shift"": ""swing"", ""date"": ""2024-08-08"", ""all_passed"": true}"
6666,L53845,L,301.3,310.4,1440,41.5,197.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Eriksson""], ""shift"": ""swing"", ""date"": ""2024-05-29"", ""all_passed"": false}"
8459,L55638,L,298.7,309.9,1753,26.8,40.0,0,No Failure,"{""lead"": ""Jensen"", ""team"": [""Jensen""], ""shift"": ""swing"", ""date"": ""2024-08-23"", ""all_passed"": true}"
7240,L54419,L,299.8,310.1,1553,42.0,177.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Eriksson""], ""shift"": ""day"", ""date"": ""2024-11-20"", ""all_passed"": true}"
1806,H31219,H,298.1,307.7,1376,56.2,113.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Hofmann"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-07-11"", ""all_passed"": true}"
9519,L56698,L,299.0,310.1,1580,41.9,55.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Eriksson""], ""shift"": ""night"", ""date"": ""2024-02-23"", ""all_passed"": true}"
7691,M22550,M,300.5,311.6,1577,36.5,4.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Hofmann"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-07-27"", ""all_passed"": true}"
4834,L52013,L,303.4,311.9,1377,41.6,34.0,1,Heat Dissipation Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Eriksson""], ""shift"": ""night"", ""date"": ""2024-09-09"", ""all_passed"": true}"
2157,M17016,M,299.4,308.9,1457,41.5,201.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois""], ""shift"": ""night"", ""date"": ""2024-12-01"", ""all_passed"": true}"
5027,L52206,L,303.9,313.2,1481,40.0,100.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-03-29"", ""all_passed"": true}"
1118,L48297,L,296.5,307.4,1523,40.7,85.0,0,No Failure,"{""lead"": ""Lombardi"", ""team"": [""Lombardi""], ""shift"": ""night"", ""date"": ""2024-07-19"", ""all_passed"": true}"
5409,L52588,L,302.6,312.4,1628,33.0,15.0,0,No Failure,"{""lead"": ""Lombardi"", ""team"": [""Lombardi""], ""shift"": ""day"", ""date"": ""2024-12-12"", ""all_passed"": true}"
1519,H30932,H,298.2,309.0,1371,55.7,23.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-12-28"", ""all_passed"": true}"
6671,L53850,L,301.5,310.6,1998,20.2,210.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Gupta""], ""shift"": ""swing"", ""date"": ""2024-01-12"", ""all_passed"": false}"
2650,M17509,M,299.9,309.5,1582,38.2,160.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer""], ""shift"": ""day"", ""date"": ""2024-06-30"", ""all_passed"": false}"
831,L48010,L,296.6,307.4,1631,35.0,168.0,0,No Failure,"{""lead"": ""Lombardi"", ""team"": [""Lombardi""], ""shift"": ""night"", ""date"": ""2024-04-12"", ""all_passed"": true}"
8721,L55900,L,297.3,308.8,1554,36.1,70.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez""], ""shift"": ""night"", ""date"": ""2024-08-09"", ""all_passed"": true}"
9194,M24053,M,297.9,309.0,1530,40.9,42.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner""], ""shift"": ""night"", ""date"": ""2024-04-26"", ""all_passed"": true}"
8233,L55412,L,299.1,310.6,1326,49.7,,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Gupta"", ""Jensen""], ""shift"": ""day"", ""date"": ""2024-12-13"", ""all_passed"": true}"
2876,M17735,M,300.5,309.4,1877,23.8,31.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""night"", ""date"": ""2024-06-01"", ""all_passed"": true}"
1119,L48298,L,296.5,307.5,1443,41.8,87.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Chen"", ""Hofmann""], ""shift"": ""night"", ""date"": ""2024-04-30"", ""all_passed"": true}"
9121,L56300,L,297.4,308.4,1525,38.7,62.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Fischer""], ""shift"": ""swing"", ""date"": ""2024-01-12"", ""all_passed"": true}"
5899,L53078,L,301.0,310.7,1300,57.2,174.0,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal"", ""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-11-15"", ""all_passed"": true}"
5943,L53122,L,300.7,310.7,1450,43.4,80.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-01-10"", ""all_passed"": true}"
3313,L50492,L,301.4,310.4,1639,28.9,94.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Hofmann"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-12-17"", ""all_passed"": true}"
730,L47909,L,297.3,308.6,1586,37.7,155.0,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal""], ""shift"": ""day"", ""date"": ""2024-07-11"", ""all_passed"": true}"
1988,M16847,M,298.2,307.8,1599,31.2,173.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""swing"", ""date"": ""2024-04-20"", ""all_passed"": true}"
1577,L48756,L,298.3,308.4,1490,41.7,170.0,0,No Failure,"{""lead"": ""Keller"", ""team"": [""Keller""], ""shift"": ""day"", ""date"": ""2024-06-23"", ""all_passed"": true}"
9590,L56769,L,299.2,310.4,1472,43.3,32.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Keller"", ""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-08-08"", ""all_passed"": false}"
8692,L55871,L,297.1,308.5,1555,36.2,0.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Eriksson"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-03-01"", ""all_passed"": true}"
4188,M19047,M,302.2,310.7,1601,33.0,166.0,0,No Failure,"{""lead"": ""Jensen"", ""team"": [""Jensen""], ""shift"": ""swing"", ""date"": ""2024-08-19"", ""all_passed"": true}"
1475,M16334,M,298.5,309.5,1366,61.9,130.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Chen"", ""Hofmann""], ""shift"": ""night"", ""date"": ""2024-03-08"", ""all_passed"": true}"
1361,H30774,H,298.8,310.2,1707,27.6,56.0,0,No Failure,"{""lead"": ""Hofmann"", ""team"": [""Hofmann""], ""shift"": ""swing"", ""date"": ""2024-08-21"", ""all_passed"": true}"
6027,L53206,L,300.7,311.0,1403,48.3,70.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Gupta""], ""shift"": ""swing"", ""date"": ""2024-10-12"", ""all_passed"": true}"
5363,L52542,L,303.2,312.6,1281,57.0,144.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta"", ""Hofmann""], ""shift"": ""day"", ""date"": ""2024-12-27"", ""all_passed"": true}"
2443,M17302,M,299.1,308.4,1332,51.7,71.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Eriksson"", ""Iqbal""], ""shift"": ""day"", ""date"": ""2024-11-25"", ""all_passed"": true}"
4281,L51460,L,302.1,310.1,1753,28.9,,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""night"", ""date"": ""2024-02-17"", ""all_passed"": true}"
4000,L51179,L,302.0,311.0,1420,45.9,144.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Iqbal"", ""Keller""], ""shift"": ""day"", ""date"": ""2024-08-12"", ""all_passed"": false}"
4809,L51988,L,303.5,312.3,1404,48.6,193.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""swing"", ""date"": ""2024-06-30"", ""all_passed"": true}"
2971,M17830,M,300.6,309.4,1452,39.4,78.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez""], ""shift"": ""day"", ""date"": ""2024-01-23"", ""all_passed"": true}"
2125,L49304,L,299.2,308.9,1430,39.1,117.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Eriksson"", ""Gupta""], ""shift"": ""day"", ""date"": ""2024-05-26"", ""all_passed"": true}"
1435,M16294,M,298.8,309.8,1377,49.6,27.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Hofmann"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-03-05"", ""all_passed"": true}"
4853,L52032,L,303.7,312.2,1619,,92.0,0,No Failure,"{""lead"": ""Jensen"", ""team"": [""Jensen""], ""shift"": ""day"", ""date"": ""2024-09-29"", ""all_passed"": true}"
1742,M16601,M,298.5,308.0,1363,49.2,149.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner""], ""shift"": ""swing"", ""date"": ""2024-06-18"", ""all_passed"": true}"
4220,L51399,L,301.9,310.7,1717,26.8,27.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Hofmann""], ""shift"": ""night"", ""date"": ""2024-04-27"", ""all_passed"": true}"
8672,L55851,L,297.5,308.8,1530,37.8,157.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Fischer"", ""Gupta""], ""shift"": ""night"", ""date"": ""2024-03-29"", ""all_passed"": true}"
34,L47213,L,298.9,309.3,1665,32.5,93.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Fischer"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-09-24"", ""all_passed"": false}"
7008,L54187,L,300.5,310.6,1499,45.2,8.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-10-31"", ""all_passed"": true}"
9912,M24771,M,298.6,309.0,1481,40.8,6.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""night"", ""date"": ""2024-07-23"", ""all_passed"": true}"
5127,L52306,L,304.3,313.5,1802,25.4,170.0,0,No Failure,"{""lead"": ""Hofmann"", ""team"": [""Hofmann"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-11-07"", ""all_passed"": true}"
2434,L49613,L,299.0,308.3,1441,44.0,48.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner""], ""shift"": ""swing"", ""date"": ""2024-05-01"", ""all_passed"": true}"
6737,L53916,L,301.7,311.0,1527,42.2,144.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Hofmann""], ""shift"": ""day"", ""date"": ""2024-11-16"", ""all_passed"": false}"
6622,M21481,M,301.7,310.7,1861,21.8,84.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-09-08"", ""all_passed"": true}"
9959,M24818,M,298.1,307.8,1525,35.9,132.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Hofmann"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-11-06"", ""all_passed"": true}"
9725,M24584,M,298.8,309.7,2098,19.0,133.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Fischer"", ""Jensen""], ""shift"": ""night"", ""date"": ""2024-01-12"", ""all_passed"": true}"
4154,M19013,M,302.0,310.4,1212,55.6,79.0,1,Heat Dissipation Failure,"{""lead"": ""Hofmann"", ""team"": [""Hofmann"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-04-22"", ""all_passed"": false}"
7277,M22136,M,300.1,310.3,1350,48.8,50.0,0,No Failure,"{""lead"": ""Lombardi"", ""team"": [""Lombardi""], ""shift"": ""night"", ""date"": ""2024-12-01"", ""all_passed"": true}"
2337,L49516,L,299.2,308.4,1434,46.8,2.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen""], ""shift"": ""night"", ""date"": ""2024-10-31"", ""all_passed"": true}"
1521,L48700,Low,298.3,309.1,1472,40.1,31.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Fischer"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-08-20"", ""all_passed"": true}"
3615,L50794,l,301.8,311.0,1606,33.3,4.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Gupta"", ""Keller""], ""shift"": ""day"", ""date"": ""2024-08-11"", ""all_passed"": true}"
8738,L55917,L,297.3,308.7,1556,36.7,114.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Eriksson""], ""shift"": ""day"", ""date"": ""2024-07-05"", ""all_passed"": true}"
2101,M16960,M,299.3,309.3,1471,46.0,42.0,0,No Failure,"{""lead"": ""Lombardi"", ""team"": [""Lombardi""], ""shift"": ""night"", ""date"": ""2024-12-25"", ""all_passed"": true}"
4552,M19411,M,302.6,310.5,1524,33.7,204.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Gupta""], ""shift"": ""swing"", ""date"": ""2024-03-21"", ""all_passed"": true}"
5380,L52559,L,302.9,312.4,1446,41.7,196.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer""], ""shift"": ""day"", ""date"": ""2024-12-15"", ""all_passed"": true}"
3468,L50647,L,301.8,310.7,1461,44.2,49.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Eriksson""], ""shift"": ""night"", ""date"": ""2024-02-27"", ""all_passed"": true}"
1032,L48211,L,296.4,307.5,1549,,58.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Keller"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-07-13"", ""all_passed"": true}"
3952,M18811,M,302.3,311.4,1571,32.7,17.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Hofmann"", ""Iqbal""], ""shift"": ""swing"", ""date"": ""2024-01-11"", ""all_passed"": true}"
9363,M24222,M,298.0,308.5,1682,33.0,58.0,0,No Failure,"{""lead"": ""Hofmann"", ""team"": [""Hofmann"", ""Keller"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-03-28"", ""all_passed"": true}"
3899,M18758,M,302.1,311.1,1423,36.8,80.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Gupta""], ""shift"": ""night"", ""date"": ""2024-04-10"", ""all_passed"": true}"
6777,L53956,L,301.3,310.6,1451,47.5,42.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Hofmann""], ""shift"": ""day"", ""date"": ""2024-12-14"", ""all_passed"": true}"
5298,L52477,L,303.7,313.1,1406,48.6,183.0,0,No Failure,"{""lead"": ""Lombardi"", ""team"": [""Lombardi""], ""shift"": ""night"", ""date"": ""2024-08-05"", ""all_passed"": true}"
4927,L52106,L,303.4,312.3,1502,36.0,69.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Keller""], ""shift"": ""swing"", ""date"": ""2024-06-10"", ""all_passed"": true}"
1093,M15952,M,296.9,307.6,1685,32.0,10.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois""], ""shift"": ""day"", ""date"": ""2024-09-11"", ""all_passed"": false}"
7600,L54779,L,300.5,311.0,1759,28.3,13.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-05-07"", ""all_passed"": true}"
816,M15675,M,296.8,307.5,1516,36.7,135.0,0,No Failure,"{""lead"": ""Hofmann"", ""team"": [""Hofmann""], ""shift"": ""night"", ""date"": ""2024-03-12"", ""all_passed"": true}"
3437,L50616,L,301.5,310.5,1466,48.1,189.0,0,No Failure,"{""lead"": ""Keller"", ""team"": [""Keller""], ""shift"": ""swing"", ""date"": ""2024-12-15"", ""all_passed"": false}"
7670,L54849,L,300.7,311.8,1336,58.4,189.0,1,Overstrain Failure,"{""lead"": ""Chen"", ""team"": [""Chen""], ""shift"": ""night"", ""date"": ""2024-02-23"", ""all_passed"": true}"
4503,L51682,L,302.4,310.2,1642,28.3,88.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois""], ""shift"": ""swing"", ""date"": ""2024-07-09"", ""all_passed"": false}"
7833,L55012,L,300.0,311.4,1484,37.0,183.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Hofmann"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-07-09"", ""all_passed"": true}"
344,L47523,L,297.5,308.3,1388,48.6,27.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Fischer"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-02-05"", ""all_passed"": true}"
5580,L52759,L,302.6,312.2,1695,27.1,32.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Eriksson""], ""shift"": ""night"", ""date"": ""2024-02-13"", ""all_passed"": true}"
3709,L50888,L,302.1,311.4,1549,44.6,31.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Jensen"", ""Keller""], ""shift"": ""swing"", ""date"": ""2024-09-10"", ""all_passed"": true}"
4482,M19341,M,302.6,310.4,1544,35.1,25.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""night"", ""date"": ""2024-10-26"", ""all_passed"": true}"
